,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,boolean_data_education
3930,51,retired,divorced,secondary,no,1679,no,no,cellular,12,aug,417,1,365,9,other,yes,False
3931,47,admin.,married,secondary,no,3676,no,no,cellular,18,oct,567,1,95,3,success,yes,False
3932,25,management,married,tertiary,no,-242,yes,yes,cellular,18,may,600,4,332,4,other,yes,False
3933,39,services,single,secondary,no,471,no,no,unknown,15,oct,5,1,-1,0,unknown,no,False
3934,40,management,married,tertiary,no,8902,yes,no,cellular,14,aug,464,5,-1,0,unknown,no,False
3935,38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,no,False
3936,34,management,married,tertiary,no,3050,yes,no,cellular,13,may,469,1,-1,0,unknown,yes,False
3937,53,housemaid,married,primary,no,2581,no,no,cellular,15,apr,99,1,-1,0,unknown,no,True
3938,32,services,married,secondary,no,162,yes,no,unknown,14,may,297,2,-1,0,unknown,no,False
3939,35,blue-collar,married,secondary,no,243,yes,no,cellular,20,apr,41,3,-1,0,unknown,no,False
3940,24,student,single,secondary,no,1847,no,no,cellular,9,dec,390,1,-1,0,unknown,no,False
3941,58,blue-collar,married,primary,no,0,yes,no,unknown,29,may,535,2,-1,0,unknown,no,True
3942,49,management,married,primary,no,3371,no,no,cellular,11,nov,269,2,-1,0,unknown,yes,True
3943,45,services,single,secondary,no,1757,yes,no,cellular,20,apr,1010,3,326,1,other,no,False
3944,55,management,married,tertiary,no,171,yes,no,cellular,8,aug,73,6,-1,0,unknown,no,False
3945,42,entrepreneur,married,tertiary,no,157,yes,yes,unknown,7,may,650,1,-1,0,unknown,no,False
3946,28,admin.,married,secondary,no,934,yes,no,unknown,4,jul,53,2,-1,0,unknown,no,False
3947,48,blue-collar,married,secondary,no,-19,no,yes,unknown,4,jul,270,1,-1,0,unknown,no,False
3948,51,management,single,tertiary,yes,-55,yes,no,cellular,18,aug,119,6,-1,0,unknown,no,False
3949,38,housemaid,married,primary,no,21,no,no,cellular,26,aug,634,2,-1,0,unknown,no,True
3950,27,blue-collar,single,secondary,no,14,no,no,unknown,14,may,72,2,-1,0,unknown,no,False
3951,50,technician,single,secondary,no,246,yes,no,cellular,17,nov,270,1,123,2,failure,no,False
3952,44,blue-collar,married,primary,no,887,yes,no,cellular,12,may,165,2,363,1,failure,no,True
3953,40,management,married,tertiary,no,51,no,no,cellular,19,aug,164,2,-1,0,unknown,no,False
3954,29,services,single,secondary,no,-287,yes,no,cellular,18,may,196,1,-1,0,unknown,no,False
3955,34,services,married,secondary,no,0,yes,no,cellular,14,jul,78,4,-1,0,unknown,no,False
3956,44,self-employed,single,tertiary,no,2734,yes,no,cellular,12,may,897,4,-1,0,unknown,yes,False
3957,50,entrepreneur,married,tertiary,no,52,no,no,cellular,31,jul,22,8,-1,0,unknown,no,False
3958,34,management,married,tertiary,no,2594,yes,no,cellular,21,nov,161,3,-1,0,unknown,no,False
3959,54,retired,divorced,primary,no,22,no,no,unknown,20,jun,23,4,-1,0,unknown,no,True
3960,34,technician,married,tertiary,no,1611,yes,no,cellular,11,may,490,2,-1,0,unknown,no,False
3961,34,admin.,single,tertiary,no,18,yes,yes,cellular,30,apr,359,1,-1,0,unknown,yes,False
3962,52,blue-collar,married,primary,no,1331,yes,no,cellular,29,jul,213,2,-1,0,unknown,no,True
3963,60,unknown,married,unknown,no,7337,no,no,cellular,4,aug,122,1,-1,0,unknown,no,False
3964,39,management,single,secondary,no,835,yes,no,unknown,29,may,587,4,-1,0,unknown,no,False
3965,58,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no,True
3966,41,technician,divorced,secondary,no,52,no,no,cellular,20,aug,261,2,-1,0,unknown,no,False
3967,48,technician,married,secondary,no,10655,no,no,telephone,31,jul,5,3,-1,0,unknown,no,False
3968,58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,no,False
3969,40,self-employed,married,primary,no,92,yes,no,unknown,13,may,92,1,-1,0,unknown,no,True
3970,48,management,married,tertiary,no,586,yes,yes,cellular,6,may,179,2,-1,0,unknown,no,False
3971,52,blue-collar,divorced,primary,no,1758,yes,no,unknown,15,may,41,1,-1,0,unknown,no,True
3972,50,self-employed,married,secondary,no,2061,yes,yes,cellular,29,jan,197,2,244,3,failure,no,False
3973,25,technician,single,secondary,no,959,no,no,cellular,9,jul,144,5,-1,0,unknown,no,False
3974,54,retired,married,primary,no,208,no,no,unknown,12,may,255,1,-1,0,unknown,no,True
3975,34,services,married,secondary,no,-315,yes,no,unknown,8,may,56,2,-1,0,unknown,no,False
3976,48,management,married,tertiary,yes,-13,yes,no,cellular,15,may,20,6,291,2,other,no,False
3977,37,admin.,married,tertiary,no,801,no,no,cellular,11,aug,331,7,-1,0,unknown,no,False
3978,66,retired,married,tertiary,no,1948,no,no,cellular,28,jan,216,1,91,4,success,yes,False
3979,32,management,single,tertiary,no,751,yes,no,unknown,8,may,64,1,-1,0,unknown,no,False
3980,45,blue-collar,married,secondary,no,784,yes,yes,unknown,3,jun,34,1,-1,0,unknown,no,False
3981,43,blue-collar,single,secondary,no,24,no,no,cellular,12,may,68,1,363,1,failure,no,False
3982,41,management,married,tertiary,no,72,yes,no,unknown,7,may,764,3,-1,0,unknown,no,False
3983,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,no,False
3984,44,services,single,secondary,no,1378,yes,no,unknown,8,may,257,2,-1,0,unknown,no,False
3985,43,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,failure,no,True
3986,30,unknown,single,tertiary,no,6836,no,no,cellular,27,feb,30,3,-1,0,unknown,no,False
3987,32,services,married,secondary,no,61,yes,no,cellular,8,jul,529,5,-1,0,unknown,no,False
3988,57,admin.,married,secondary,no,-967,yes,no,telephone,15,may,8,7,-1,0,unknown,no,False
3989,31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,may,147,1,-1,0,unknown,no,False
3990,49,unknown,married,secondary,no,0,no,no,cellular,28,aug,173,2,-1,0,unknown,no,False
3991,31,admin.,single,secondary,no,5527,yes,no,unknown,21,may,132,1,-1,0,unknown,no,False
3992,41,admin.,married,tertiary,no,1287,no,no,unknown,16,jun,286,1,-1,0,unknown,no,False
3993,44,management,married,tertiary,no,17361,no,no,unknown,18,jun,476,1,-1,0,unknown,no,False
3994,54,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,unknown,no,False
3995,37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146,4,-1,0,unknown,yes,False
3996,34,management,married,secondary,no,-294,yes,no,unknown,27,may,532,2,-1,0,unknown,no,False
3997,43,technician,married,secondary,no,275,no,no,cellular,25,aug,69,6,-1,0,unknown,no,False
3998,44,management,married,tertiary,no,724,yes,no,cellular,17,nov,157,2,172,1,failure,no,False
3999,44,services,married,secondary,no,27,no,no,cellular,25,may,485,1,-1,0,unknown,no,False
4000,53,admin.,divorced,secondary,no,26,yes,no,cellular,7,may,56,1,359,1,failure,no,False
4001,36,technician,married,secondary,no,191,no,no,cellular,31,aug,69,1,-1,0,unknown,no,False
4002,58,technician,divorced,secondary,no,-123,no,no,cellular,5,aug,131,2,-1,0,unknown,no,False
4003,26,student,single,secondary,no,-147,no,no,unknown,4,jun,95,2,-1,0,unknown,no,False
4004,34,technician,single,secondary,no,179,no,no,cellular,19,aug,294,3,-1,0,unknown,no,False
4005,55,blue-collar,married,primary,no,1086,yes,no,cellular,6,may,146,1,272,2,failure,no,True
4006,55,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58,2,-1,0,unknown,no,False
4007,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no,False
4008,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no,False
4009,38,housemaid,divorced,secondary,no,70,no,no,cellular,27,oct,255,3,148,1,success,yes,False
4010,28,blue-collar,single,secondary,no,2700,no,no,cellular,3,feb,337,4,-1,0,unknown,no,False
4011,41,technician,married,secondary,no,1602,yes,no,cellular,2,jun,142,1,-1,0,unknown,no,False
4012,30,admin.,married,tertiary,no,0,yes,no,cellular,24,jul,209,2,-1,0,unknown,no,False
4013,39,technician,married,unknown,no,839,no,no,unknown,30,may,825,2,-1,0,unknown,no,False
4014,41,admin.,married,secondary,no,21515,yes,no,unknown,5,jun,87,1,-1,0,unknown,no,False
4015,36,technician,married,secondary,no,5902,yes,no,unknown,23,may,219,4,-1,0,unknown,no,False
4016,37,management,married,tertiary,no,547,yes,yes,unknown,21,may,143,1,-1,0,unknown,no,False
4017,59,self-employed,married,tertiary,no,3800,no,yes,cellular,9,jul,70,1,-1,0,unknown,no,False
4018,26,technician,single,secondary,no,261,yes,no,unknown,27,may,371,2,-1,0,unknown,no,False
4019,43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539,8,204,5,failure,no,False
4020,42,management,married,secondary,yes,-34,no,no,cellular,5,feb,176,1,-1,0,unknown,no,False
4021,46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes,False
4022,31,admin.,married,secondary,no,5,yes,yes,cellular,16,jul,101,7,-1,0,unknown,no,False
4023,43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,unknown,no,False
4024,48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,no,False
4025,41,blue-collar,married,secondary,no,1334,yes,no,cellular,20,apr,234,5,-1,0,unknown,no,False
4026,32,self-employed,married,tertiary,no,3601,no,no,cellular,22,aug,171,15,-1,0,unknown,no,False
4027,45,technician,married,tertiary,no,265,no,no,cellular,28,aug,14,3,-1,0,unknown,no,False
4028,52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,unknown,yes,False
4029,37,self-employed,married,secondary,no,487,no,yes,cellular,27,aug,155,15,-1,0,unknown,no,False
4030,38,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,580,1,173,1,failure,no,False
4031,36,services,single,secondary,no,174,yes,no,unknown,7,may,223,2,-1,0,unknown,no,False
4032,58,retired,married,secondary,no,14412,no,no,cellular,18,nov,297,1,-1,0,unknown,no,False
4033,37,management,married,tertiary,no,3288,no,no,cellular,8,aug,124,2,-1,0,unknown,no,False
4034,30,technician,single,secondary,no,57,no,no,cellular,2,feb,465,2,-1,0,unknown,no,False
4035,47,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330,1,-1,0,unknown,no,False
4036,40,technician,married,secondary,no,4441,yes,no,cellular,20,nov,153,2,183,2,failure,no,False
4037,42,management,divorced,tertiary,no,0,no,no,unknown,19,may,131,2,-1,0,unknown,no,False
4038,71,unknown,married,tertiary,no,353,no,no,cellular,27,jan,208,1,93,2,failure,no,False
4039,54,blue-collar,married,secondary,no,448,yes,yes,cellular,5,aug,98,1,-1,0,unknown,no,False
4040,53,entrepreneur,married,primary,no,27,yes,no,telephone,10,sep,230,3,-1,0,unknown,yes,True
4041,33,blue-collar,divorced,secondary,no,474,no,no,cellular,22,jul,400,2,-1,0,unknown,no,False
4042,30,technician,single,tertiary,no,1185,yes,no,cellular,30,apr,284,1,339,1,failure,no,False
4043,39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no,False
4044,32,blue-collar,married,secondary,no,2,yes,no,cellular,15,may,16,9,309,1,failure,no,False
4045,34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,no,False
4046,39,self-employed,single,tertiary,no,3972,no,no,cellular,30,jul,122,3,-1,0,unknown,no,False
4047,75,retired,married,secondary,no,26452,no,no,telephone,15,jul,219,2,-1,0,unknown,no,False
4048,33,admin.,divorced,secondary,no,818,yes,yes,cellular,16,apr,301,3,-1,0,unknown,no,False
4049,40,services,married,secondary,no,9374,yes,no,cellular,21,nov,7,8,185,1,failure,no,False
4050,37,technician,married,unknown,no,47,no,no,unknown,19,jun,374,3,-1,0,unknown,no,False
4051,69,retired,married,primary,no,279,no,no,telephone,12,aug,26,1,-1,0,unknown,no,True
4052,52,unemployed,married,primary,no,20,yes,no,telephone,28,jan,172,1,-1,0,unknown,no,True
4053,31,admin.,divorced,secondary,no,360,no,no,cellular,15,may,332,1,297,2,other,no,False
4054,28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,failure,no,False
4055,29,management,single,tertiary,no,1673,no,no,cellular,16,aug,200,2,159,3,other,no,False
4056,46,services,married,secondary,no,2420,no,no,cellular,19,nov,405,2,-1,0,unknown,no,False
4057,28,blue-collar,married,secondary,no,100,yes,yes,unknown,27,may,132,2,-1,0,unknown,no,False
4058,41,admin.,married,secondary,no,0,no,no,unknown,20,jun,89,1,-1,0,unknown,no,False
4059,42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no,False
4060,34,admin.,single,secondary,no,296,no,no,cellular,7,jul,147,4,-1,0,unknown,no,False
4061,28,blue-collar,married,secondary,no,2788,yes,no,unknown,6,jun,369,2,-1,0,unknown,yes,False
4062,43,management,single,secondary,no,109,yes,no,unknown,27,may,64,3,-1,0,unknown,no,False
4063,32,technician,married,secondary,no,485,no,no,cellular,26,aug,98,14,-1,0,unknown,no,False
4064,33,technician,single,tertiary,no,125,no,no,telephone,29,aug,66,2,-1,0,unknown,no,False
4065,70,retired,married,secondary,no,616,no,no,cellular,27,apr,149,2,182,1,failure,no,False
4066,36,services,married,secondary,no,3064,yes,no,telephone,26,aug,240,3,107,4,failure,no,False
4067,53,technician,married,secondary,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown,no,False
4068,30,blue-collar,single,secondary,no,6900,no,no,cellular,21,nov,816,1,-1,0,unknown,no,False
4069,45,services,divorced,secondary,no,-179,no,no,unknown,3,jul,155,2,-1,0,unknown,no,False
4070,31,services,single,secondary,no,481,yes,no,cellular,20,nov,106,2,183,2,failure,no,False
4071,28,admin.,married,secondary,no,12,yes,no,cellular,30,jan,73,3,256,3,other,no,False
4072,45,blue-collar,married,primary,no,0,no,no,unknown,23,may,574,5,-1,0,unknown,no,True
4073,51,management,married,tertiary,no,176,yes,yes,unknown,1,jun,8,1,687,2,failure,no,False
4074,53,management,married,primary,no,4086,no,no,unknown,20,jun,14,3,-1,0,unknown,no,True
4075,40,technician,married,secondary,no,257,yes,no,unknown,16,may,731,4,-1,0,unknown,no,False
4076,53,blue-collar,married,primary,no,53,yes,no,cellular,7,apr,208,1,140,1,failure,no,True
4077,31,blue-collar,divorced,secondary,no,6,yes,no,cellular,29,jan,821,1,-1,0,unknown,no,False
4078,30,management,married,tertiary,no,562,no,no,cellular,21,aug,137,4,-1,0,unknown,no,False
4079,53,entrepreneur,married,secondary,no,-118,yes,no,unknown,9,may,101,3,-1,0,unknown,no,False
4080,40,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173,6,353,23,failure,no,True
4081,26,management,single,secondary,no,565,yes,no,unknown,6,jun,582,11,-1,0,unknown,no,False
4082,47,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,676,1,-1,0,unknown,no,False
4083,51,management,married,tertiary,no,1612,no,no,cellular,16,mar,384,1,182,5,failure,no,False
4084,45,unemployed,married,primary,no,180,yes,yes,unknown,27,may,62,2,-1,0,unknown,no,True
4085,35,management,married,tertiary,no,0,yes,no,cellular,21,jul,295,3,-1,0,unknown,no,False
4086,36,management,single,tertiary,no,876,yes,no,unknown,23,may,241,2,-1,0,unknown,no,False
4087,57,admin.,married,secondary,no,2137,no,no,telephone,8,jul,132,7,-1,0,unknown,no,False
4088,42,blue-collar,married,primary,no,260,yes,no,telephone,31,jul,175,2,-1,0,unknown,no,True
4089,32,blue-collar,married,secondary,yes,-53,yes,no,cellular,16,apr,648,1,272,1,other,yes,False
4090,30,management,married,tertiary,no,944,no,no,cellular,29,oct,251,2,-1,0,unknown,yes,False
4091,36,technician,married,secondary,no,2394,no,no,cellular,14,aug,184,2,-1,0,unknown,no,False
4092,43,technician,married,secondary,no,297,yes,no,cellular,14,oct,119,3,-1,0,unknown,no,False
4093,69,retired,single,tertiary,no,2144,no,no,cellular,29,jul,417,1,184,4,success,yes,False
4094,31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,no,False
4095,35,technician,married,secondary,no,0,no,no,cellular,14,jul,125,2,-1,0,unknown,no,False
4096,26,entrepreneur,married,tertiary,no,37,yes,yes,cellular,6,may,207,1,363,2,failure,no,False
4097,46,technician,married,secondary,no,410,no,yes,cellular,21,nov,162,5,-1,0,unknown,no,False
4098,30,technician,married,secondary,no,1211,yes,no,cellular,18,may,176,1,-1,0,unknown,no,False
4099,33,management,single,tertiary,no,71,no,no,cellular,22,aug,107,6,-1,0,unknown,no,False
4100,34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28,1,345,1,failure,no,False
4101,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,no,True
4102,31,management,married,tertiary,no,1170,no,no,cellular,20,aug,200,4,-1,0,unknown,no,False
4103,46,management,divorced,tertiary,no,25,no,no,unknown,26,may,103,2,-1,0,unknown,no,False
4104,40,services,married,secondary,no,1325,no,no,unknown,11,jun,150,2,-1,0,unknown,no,False
4105,39,entrepreneur,married,secondary,no,0,no,no,cellular,21,nov,108,7,-1,0,unknown,no,False
4106,33,technician,single,secondary,no,647,yes,yes,cellular,4,feb,124,1,273,1,other,no,False
4107,50,blue-collar,married,primary,no,2142,yes,no,cellular,29,jan,309,2,224,1,other,no,True
4108,84,retired,divorced,primary,no,639,no,no,telephone,18,may,353,3,-1,0,unknown,yes,True
4109,40,blue-collar,married,primary,no,177,yes,yes,telephone,21,jul,742,4,-1,0,unknown,no,True
4110,55,management,married,tertiary,no,236,no,no,cellular,4,aug,200,1,-1,0,unknown,no,False
4111,40,services,divorced,secondary,no,1959,yes,no,unknown,30,may,177,1,-1,0,unknown,no,False
4112,46,admin.,married,primary,no,96,no,no,telephone,4,feb,151,2,-1,0,unknown,no,True
4113,43,self-employed,single,tertiary,no,0,no,no,unknown,19,jun,147,1,-1,0,unknown,no,False
4114,34,blue-collar,married,secondary,no,250,yes,no,unknown,29,may,193,6,-1,0,unknown,no,False
4115,35,technician,single,secondary,no,126,no,no,cellular,22,aug,112,2,-1,0,unknown,no,False
4116,57,retired,married,unknown,no,1621,yes,no,unknown,19,jun,108,1,-1,0,unknown,no,False
4117,25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,unknown,yes,False
4118,32,self-employed,married,tertiary,no,189,yes,no,unknown,6,jun,106,2,-1,0,unknown,no,False
4119,52,retired,single,secondary,no,316,no,no,cellular,12,may,463,3,-1,0,unknown,no,False
4120,31,self-employed,single,tertiary,yes,-282,yes,no,cellular,20,nov,131,3,-1,0,unknown,no,False
4121,34,management,married,tertiary,no,-308,yes,no,cellular,30,apr,140,2,-1,0,unknown,no,False
4122,42,technician,divorced,secondary,no,248,no,no,cellular,19,aug,163,4,-1,0,unknown,no,False
4123,47,blue-collar,divorced,primary,no,126,yes,no,unknown,3,jun,2456,2,-1,0,unknown,yes,True
4124,50,self-employed,divorced,tertiary,no,13,yes,no,cellular,20,apr,76,1,-1,0,unknown,yes,False
4125,30,technician,married,secondary,no,-393,yes,yes,cellular,16,jul,435,1,-1,0,unknown,yes,False
4126,33,services,single,secondary,no,358,yes,no,cellular,7,may,302,1,356,3,failure,no,False
4127,56,technician,single,tertiary,no,917,no,no,unknown,9,jun,306,1,-1,0,unknown,no,False
4128,34,admin.,divorced,secondary,no,1268,yes,no,cellular,15,may,259,3,-1,0,unknown,no,False
4129,33,technician,married,secondary,no,-163,yes,yes,cellular,8,aug,502,2,-1,0,unknown,no,False
4130,32,management,single,tertiary,no,473,yes,no,cellular,11,may,72,2,361,1,other,no,False
4131,34,management,married,tertiary,no,4831,yes,no,cellular,4,feb,265,1,-1,0,unknown,no,False
4132,37,technician,married,secondary,no,1063,yes,no,cellular,31,jul,413,2,-1,0,unknown,no,False
4133,30,management,married,secondary,no,0,yes,no,cellular,12,may,756,3,-1,0,unknown,no,False
4134,29,blue-collar,married,secondary,no,424,yes,yes,unknown,14,may,241,2,-1,0,unknown,no,False
4135,56,unemployed,divorced,primary,no,802,no,no,telephone,3,feb,258,2,-1,0,unknown,no,True
4136,31,management,married,tertiary,no,430,yes,no,cellular,25,jul,137,16,-1,0,unknown,no,False
4137,59,unknown,married,unknown,no,3940,no,no,unknown,5,jun,48,2,-1,0,unknown,no,False
4138,36,housemaid,married,secondary,no,2880,no,no,unknown,12,jun,283,1,-1,0,unknown,no,False
4139,51,blue-collar,divorced,secondary,no,1069,yes,no,unknown,30,may,247,2,-1,0,unknown,no,False
4140,54,self-employed,divorced,primary,no,4382,yes,no,telephone,18,may,193,4,-1,0,unknown,no,True
4141,37,management,married,tertiary,no,0,no,no,cellular,11,mar,129,4,107,2,failure,no,False
4142,32,technician,married,tertiary,no,3939,no,no,cellular,8,aug,209,2,-1,0,unknown,no,False
4143,42,self-employed,married,tertiary,no,753,no,no,unknown,17,jun,31,1,-1,0,unknown,no,False
4144,29,blue-collar,married,secondary,no,358,no,no,cellular,21,jul,88,5,-1,0,unknown,no,False
4145,52,blue-collar,married,primary,no,1141,yes,no,cellular,12,may,22,5,-1,0,unknown,no,True
4146,40,technician,married,secondary,no,1259,no,no,unknown,20,may,234,5,-1,0,unknown,no,False
4147,30,services,married,secondary,no,227,no,yes,unknown,3,jun,23,1,-1,0,unknown,no,False
4148,55,entrepreneur,divorced,secondary,no,538,yes,no,cellular,7,aug,353,2,-1,0,unknown,yes,False
4149,49,management,married,tertiary,no,92,yes,no,unknown,6,may,221,2,-1,0,unknown,no,False
4150,33,technician,married,tertiary,no,8023,no,no,cellular,25,feb,196,1,87,4,failure,no,False
4151,32,services,single,secondary,no,2478,no,yes,cellular,20,nov,395,1,-1,0,unknown,no,False
4152,21,student,single,secondary,no,6844,no,no,cellular,14,aug,126,3,127,7,other,no,False
4153,42,technician,married,secondary,no,440,yes,no,cellular,3,feb,13,5,-1,0,unknown,no,False
4154,56,self-employed,married,secondary,no,800,no,yes,cellular,9,jul,170,1,-1,0,unknown,no,False
4155,39,unknown,single,secondary,no,914,no,no,unknown,5,jun,20,1,-1,0,unknown,no,False
4156,30,entrepreneur,single,secondary,no,638,no,no,cellular,14,jul,358,6,-1,0,unknown,no,False
4157,55,retired,married,secondary,no,159,no,no,cellular,28,aug,159,1,-1,0,unknown,no,False
4158,43,blue-collar,married,primary,no,483,yes,no,cellular,12,may,225,3,-1,0,unknown,no,True
4159,53,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493,1,181,14,success,yes,False
4160,57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585,1,192,2,success,yes,False
4161,39,self-employed,single,unknown,no,0,no,no,unknown,20,jun,13,11,-1,0,unknown,no,False
4162,56,technician,divorced,tertiary,no,401,yes,no,telephone,20,nov,26,1,-1,0,unknown,no,False
4163,29,services,single,unknown,no,33,no,no,unknown,1,jul,161,1,-1,0,unknown,no,False
4164,38,blue-collar,married,primary,no,506,yes,yes,unknown,12,jun,122,1,-1,0,unknown,no,True
4165,59,management,married,tertiary,no,1881,no,no,cellular,19,nov,456,2,-1,0,unknown,no,False
4166,42,technician,single,unknown,no,344,yes,no,unknown,3,jun,26,7,-1,0,unknown,no,False
4167,46,blue-collar,married,primary,no,0,yes,no,unknown,12,may,51,9,-1,0,unknown,no,True
4168,31,admin.,married,secondary,no,3,yes,no,cellular,28,jul,37,12,-1,0,unknown,no,False
4169,35,services,divorced,secondary,no,221,yes,no,cellular,14,may,150,1,360,1,failure,no,False
4170,50,self-employed,married,secondary,no,36,no,no,cellular,13,aug,104,10,-1,0,unknown,no,False
4171,42,blue-collar,married,primary,no,969,yes,no,cellular,13,may,721,1,-1,0,unknown,no,True
4172,36,services,single,secondary,no,760,no,no,unknown,20,jun,9,13,-1,0,unknown,no,False
4173,25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,0,unknown,no,False
4174,42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,no,False
4175,27,student,single,tertiary,no,-148,yes,no,cellular,11,sep,146,3,224,1,other,no,False
4176,32,blue-collar,married,primary,no,415,yes,no,unknown,2,jun,777,4,-1,0,unknown,yes,True
4177,57,management,married,tertiary,no,1341,yes,no,unknown,8,may,339,2,-1,0,unknown,no,False
4178,48,blue-collar,married,secondary,no,865,yes,no,cellular,13,may,78,2,-1,0,unknown,no,False
4179,34,blue-collar,divorced,secondary,no,-566,yes,no,unknown,26,may,248,2,-1,0,unknown,no,False
4180,33,services,married,secondary,no,210,yes,yes,unknown,20,may,201,1,-1,0,unknown,no,False
4181,26,technician,single,secondary,no,1275,yes,no,unknown,20,jun,18,9,-1,0,unknown,no,False
4182,50,blue-collar,married,secondary,no,579,no,no,cellular,26,aug,83,4,-1,0,unknown,no,False
4183,60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,unknown,no,False
4184,47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no,False
4185,31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,-1,0,unknown,no,False
4186,52,technician,married,tertiary,no,0,no,no,cellular,9,aug,145,3,94,4,success,no,False
4187,36,services,married,secondary,no,472,yes,no,unknown,19,jun,1017,1,-1,0,unknown,no,False
4188,43,blue-collar,married,primary,no,487,yes,no,unknown,7,may,548,2,-1,0,unknown,no,True
4189,30,technician,single,tertiary,no,699,yes,no,cellular,11,aug,213,4,-1,0,unknown,no,False
4190,32,blue-collar,married,secondary,no,150,no,no,cellular,5,feb,210,1,-1,0,unknown,no,False
4191,31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,failure,no,False
4192,29,management,single,secondary,no,584,yes,no,unknown,16,jun,541,19,-1,0,unknown,no,False
4193,48,services,divorced,secondary,no,3186,no,yes,cellular,9,apr,104,1,-1,0,unknown,no,False
4194,32,services,single,secondary,no,133,no,no,cellular,15,apr,171,1,-1,0,unknown,yes,False
4195,30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,unknown,no,False
4196,48,blue-collar,married,secondary,no,480,yes,no,cellular,15,may,830,1,352,2,failure,yes,False
4197,51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,-1,0,unknown,no,False
4198,34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes,False
4199,35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,unknown,no,False
4200,49,management,single,primary,no,548,no,no,telephone,31,jul,115,6,-1,0,unknown,no,True
4201,36,unemployed,married,secondary,no,-872,yes,yes,cellular,20,nov,153,1,183,1,failure,no,False
4202,37,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106,2,167,1,failure,no,False
4203,37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,unknown,no,False
4204,49,blue-collar,married,primary,no,902,no,no,unknown,9,jun,210,2,-1,0,unknown,no,True
4205,44,services,divorced,secondary,no,0,yes,yes,unknown,13,may,97,1,-1,0,unknown,no,False
4206,40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no,False
4207,57,technician,married,secondary,no,589,yes,no,cellular,2,feb,223,1,76,4,failure,no,False
4208,39,technician,married,secondary,no,626,yes,no,cellular,11,may,126,2,-1,0,unknown,no,False
4209,38,services,married,secondary,no,0,no,yes,cellular,16,jul,1473,6,-1,0,unknown,no,False
4210,51,blue-collar,divorced,secondary,no,78,yes,no,unknown,27,may,723,2,-1,0,unknown,no,False
